Local Date,Local Time,Close,Net,%Chg,Open,Low,High,Volume
2025-03-31 01:40:00,2025-03-31 01:40:00,551.55,0.209999999999923,0.000380890194797988,551.43,551.43,551.55,1271.0
2025-03-31 01:41:00,2025-03-31 01:41:00,551.65,0.100000000000023,0.000181307225092961,551.59,551.47,551.7,626.0
2025-03-31 01:42:00,2025-03-31 01:42:00,551.53,-0.120000000000005,-0.000217529230490355,551.65,551.46,551.65,1378.0
2025-03-31 01:43:00,2025-03-31 01:43:00,551.62,0.0900000000000318,0.00016318241981403,551.49,551.49,551.63,785.0
2025-03-31 01:44:00,2025-03-31 01:44:00,551.35,-0.269999999999982,-0.000489467386969257,551.5,551.23,551.5,2092.0
2025-03-31 01:45:00,2025-03-31 01:45:00,551.17,-0.180000000000064,-0.000326471388410381,551.33,551.17,551.33,985.0
2025-03-31 01:46:00,2025-03-31 01:46:00,550.98,-0.189999999999941,-0.000344721229384656,551.15,550.98,551.15,21919.0
2025-03-31 01:47:00,2025-03-31 01:47:00,551.08,0.100000000000023,0.000181494791099537,551.06,551.0,551.13,2199.0
2025-03-31 01:48:00,2025-03-31 01:48:00,551.15,0.0699999999999363,0.000127023299702287,551.05,551.05,551.16,1297.0
2025-03-31 01:49:00,2025-03-31 01:49:00,551.18,0.0299999999999727,5.44316429283729e-05,551.17,551.15,551.23,602.0
2025-03-31 01:50:00,2025-03-31 01:50:00,551.09,-0.0899999999999181,-0.000163286040857648,551.1,551.02,551.14,2907.0
2025-03-31 01:51:00,2025-03-31 01:51:00,551.11,0.0199999999999818,3.6291712787352e-05,551.07,551.07,551.2,620.0
2025-03-31 01:52:00,2025-03-31 01:52:00,551.14,0.0299999999999727,5.44355936200989e-05,551.08,551.08,551.14,204.0
2025-03-31 01:53:00,2025-03-31 01:53:00,551.13,-0.00999999999999091,-1.81442101825143e-05,551.09,551.08,551.21,95.0
2025-03-31 01:54:00,2025-03-31 01:54:00,550.92,-0.210000000000036,-0.00038103532741828,551.06,550.92,551.07,362.0
2025-03-31 01:55:00,2025-03-31 01:55:00,550.95,0.0300000000000864,5.44543672404095e-05,550.94,550.9,551.0,231.0
2025-03-31 01:56:00,2025-03-31 01:56:00,550.77,-0.180000000000064,-0.000326708412741744,550.89,550.76,550.89,627.0
2025-03-31 01:57:00,2025-03-31 01:57:00,550.8,0.0299999999999727,5.44691976686688e-05,550.75,550.74,550.81,998.0
2025-03-31 01:58:00,2025-03-31 01:58:00,550.84,0.0400000000000773,7.26216412492326e-05,550.76,550.75,550.84,2197.0
2025-03-31 01:59:00,2025-03-31 01:59:00,550.78,-0.0600000000000591,-0.000108924551594037,550.83,550.78,550.85,1120.0
2025-03-31 02:00:00,2025-03-31 02:00:00,550.8,0.0199999999999818,3.63121391480842e-05,550.8,550.75,550.88,908.0
2025-03-31 02:01:00,2025-03-31 02:01:00,550.57,-0.229999999999905,-0.000417574437182107,550.73,550.54,550.74,4070.0
2025-03-31 02:02:00,2025-03-31 02:02:00,550.28,-0.290000000000077,-0.000526726846722628,550.51,550.25,550.51,3729.0
2025-03-31 02:03:00,2025-03-31 02:03:00,550.41,0.129999999999995,0.000236243367013149,550.23,550.18,550.46,1107.0
2025-03-31 02:04:00,2025-03-31 02:04:00,550.1,-0.309999999999945,-0.00056321651132782,550.34,550.1,550.34,539.0
2025-03-31 02:05:00,2025-03-31 02:05:00,550.19,0.0900000000000318,0.000163606616978789,550.15,550.14,550.24,1480.0
2025-03-31 02:06:00,2025-03-31 02:06:00,550.28,0.0899999999999181,0.000163579854232026,550.1,550.04,550.28,2646.0
2025-03-31 02:07:00,2025-03-31 02:07:00,550.18,-0.100000000000023,-0.000181725666933239,550.33,550.17,550.44,2955.0
2025-03-31 02:08:00,2025-03-31 02:08:00,550.12,-0.0599999999999454,-0.000109055218292096,550.12,550.0,550.14,2156.0
2025-03-31 02:09:00,2025-03-31 02:09:00,550.04,-0.0800000000000409,-0.000145422816840037,550.1,550.02,550.17,2753.0
2025-03-31 02:10:00,2025-03-31 02:10:00,550.1,0.0600000000000591,0.000109082975783687,550.03,550.0,550.1,1255.0
2025-03-31 02:11:00,2025-03-31 02:11:00,550.22,0.120000000000005,0.00021814215597165,550.08,550.0,550.29,853.0
2025-03-31 02:12:00,2025-03-31 02:12:00,550.26,0.0399999999999636,7.26981934498266e-05,550.2,550.2,550.35,473.0
2025-03-31 02:13:00,2025-03-31 02:13:00,550.19,-0.0699999999999363,-0.00012721259041169,550.23,550.17,550.32,1772.0
2025-03-31 02:14:00,2025-03-31 02:14:00,550.04,-0.150000000000091,-0.000272633090387123,550.22,550.04,550.23,1488.0
2025-03-31 02:15:00,2025-03-31 02:15:00,549.95,-0.0899999999999181,-0.00016362446367522,550.09,549.78,550.09,7938.0
2025-03-31 02:16:00,2025-03-31 02:16:00,550.5,0.549999999999955,0.00100009091735604,549.98,549.98,550.5,3388.0
2025-03-31 02:17:00,2025-03-31 02:17:00,550.52,0.0199999999999818,3.633060853766e-05,550.5,550.49,550.64,1029.0
2025-03-31 02:18:00,2025-03-31 02:18:00,550.64,0.120000000000005,0.000217975732035175,550.6,550.47,550.64,980.0
2025-03-31 02:19:00,2025-03-31 02:19:00,550.58,-0.0599999999999454,-0.000108964114484864,550.57,550.54,550.64,1676.0
2025-03-31 02:20:00,2025-03-31 02:20:00,550.39,-0.190000000000055,-0.000345090631697582,550.54,550.33,550.54,2188.0
2025-03-31 02:21:00,2025-03-31 02:21:00,550.46,0.07000000000005,0.000127182543287578,550.38,550.29,550.46,227.0
2025-03-31 02:22:00,2025-03-31 02:22:00,550.46,0.0,0.0,550.46,550.46,550.53,799.0
2025-03-31 02:23:00,2025-03-31 02:23:00,550.39,-0.07000000000005,-0.000127166369945228,550.39,550.35,550.42,188.0
2025-03-31 02:24:00,2025-03-31 02:24:00,550.4,0.00999999999999091,1.81689347553388e-05,550.33,550.33,550.49,573.0
2025-03-31 02:25:00,2025-03-31 02:25:00,550.6,0.200000000000045,0.000363372093023338,550.39,550.39,550.6,11336.0
2025-03-31 02:26:00,2025-03-31 02:26:00,550.73,0.129999999999995,0.00023610606610969,550.6,550.53,550.74,2445.0
2025-03-31 02:27:00,2025-03-31 02:27:00,550.7,-0.0299999999999727,-5.44731538139791e-05,550.75,550.7,550.75,315.0
2025-03-31 02:28:00,2025-03-31 02:28:00,550.84,0.139999999999986,0.000254221899400738,550.73,550.68,550.85,1429.0
2025-03-31 02:29:00,2025-03-31 02:29:00,551.0,0.159999999999968,0.000290465470917087,550.85,550.85,551.0,672.0
2025-03-31 02:30:00,2025-03-31 02:30:00,550.97,-0.0299999999999727,-5.44464609799868e-05,551.05,550.85,551.12,8534.0
2025-03-31 02:31:00,2025-03-31 02:31:00,550.99,0.0199999999999818,3.62996170390072e-05,551.01,550.94,551.02,1355.0
2025-03-31 02:32:00,2025-03-31 02:32:00,551.03,0.0399999999999636,7.25965988492779e-05,550.97,550.94,551.03,442.0
2025-03-31 02:33:00,2025-03-31 02:33:00,551.12,0.0900000000000318,0.000163330490173007,551.02,551.02,551.24,460.0
2025-03-31 02:34:00,2025-03-31 02:34:00,551.06,-0.0600000000000591,-0.000108869211787014,551.06,551.04,551.12,520.0
2025-03-31 02:35:00,2025-03-31 02:35:00,550.96,-0.0999999999999091,-0.00018146844263766,550.99,550.9,551.0,527.0
2025-03-31 02:36:00,2025-03-31 02:36:00,551.0,0.0399999999999636,7.26005517641274e-05,550.94,550.91,551.0,242.0
2025-03-31 02:37:00,2025-03-31 02:37:00,550.95,-0.0499999999999545,-9.07441016333113e-05,551.07,550.95,551.12,1590.0
2025-03-31 02:38:00,2025-03-31 02:38:00,550.81,-0.1400000000001,-0.00025410654324367,550.85,550.81,550.9,123.0
2025-03-31 02:39:00,2025-03-31 02:39:00,550.82,0.0100000000001046,1.81550806995236e-05,550.81,550.81,550.88,72.0
2025-03-31 02:40:00,2025-03-31 02:40:00,550.77,-0.0500000000000682,-9.0773755491936e-05,550.84,550.73,550.86,1721.0
2025-03-31 02:41:00,2025-03-31 02:41:00,550.79,0.0199999999999818,3.63127984457792e-05,550.77,550.7,550.8,410.0
2025-03-31 02:42:00,2025-03-31 02:42:00,550.73,-0.0599999999999454,-0.000108934439622988,550.79,550.7,550.79,230.0
2025-03-31 02:43:00,2025-03-31 02:43:00,550.7,-0.0299999999999727,-5.44731538139791e-05,550.7,550.65,550.7,384.0
2025-03-31 02:44:00,2025-03-31 02:44:00,550.48,-0.220000000000027,-0.000399491556201248,550.58,550.48,550.58,257.0
2025-03-31 02:45:00,2025-03-31 02:45:00,550.37,-0.110000000000014,-0.000199825606743231,550.38,550.32,550.42,751.0
2025-03-31 02:46:00,2025-03-31 02:46:00,550.33,-0.0399999999999636,-7.26783799988437e-05,550.34,550.33,550.42,167.0
2025-03-31 02:47:00,2025-03-31 02:47:00,550.32,-0.00999999999999091,-1.81709156324222e-05,550.34,550.32,550.4,1129.0
2025-03-31 02:48:00,2025-03-31 02:48:00,550.29,-0.0300000000000864,-5.45137374619974e-05,550.36,550.28,550.36,194.0
2025-03-31 02:49:00,2025-03-31 02:49:00,550.2,-0.0899999999999181,-0.000163550128114118,550.26,550.15,550.26,318.0
2025-03-31 02:50:00,2025-03-31 02:50:00,550.42,0.219999999999914,0.000399854598327724,550.3,550.3,550.42,339.0
2025-03-31 02:51:00,2025-03-31 02:51:00,550.53,0.110000000000014,0.000199847389266403,550.48,550.48,550.59,231.0
2025-03-31 02:52:00,2025-03-31 02:52:00,550.39,-0.139999999999986,-0.000254300401431323,550.52,550.39,550.52,359.0
2025-03-31 02:53:00,2025-03-31 02:53:00,550.28,-0.110000000000014,-0.000199858282308933,550.36,550.22,550.36,862.0
2025-03-31 02:54:00,2025-03-31 02:54:00,550.29,0.00999999999999091,1.81725666933032e-05,550.31,550.29,550.31,104.0
2025-03-31 02:55:00,2025-03-31 02:55:00,550.15,-0.139999999999986,-0.000254411310399946,550.23,550.13,550.23,270.0
2025-03-31 02:56:00,2025-03-31 02:56:00,550.2,0.0500000000000682,9.08843042807747e-05,550.15,550.14,550.21,235.0
2025-03-31 02:57:00,2025-03-31 02:57:00,550.18,-0.0200000000000955,-3.63504180299809e-05,550.2,550.15,550.28,293.0
2025-03-31 02:58:00,2025-03-31 02:58:00,550.19,0.0100000000001046,1.8175869715556e-05,550.15,550.12,550.19,287.0
2025-03-31 02:59:00,2025-03-31 02:59:00,550.32,0.129999999999995,0.000236282011668688,550.21,550.16,550.33,736.0
2025-03-31 03:00:00,2025-03-31 03:00:00,550.42,0.0999999999999091,0.000181712458205969,550.37,550.3,550.42,18530.0
2025-03-31 03:01:00,2025-03-31 03:01:00,550.54,0.120000000000005,0.000218015333745148,550.47,550.46,550.54,740.0
2025-03-31 03:02:00,2025-03-31 03:02:00,550.49,-0.0499999999999545,-9.0819922258064e-05,550.54,550.45,550.55,12275.0
2025-03-31 03:03:00,2025-03-31 03:03:00,550.67,0.17999999999995,0.000326981416556068,550.51,550.51,550.67,468.0
2025-03-31 03:04:00,2025-03-31 03:04:00,550.47,-0.199999999999932,-0.00036319392739741,550.69,550.47,550.72,7234.0
2025-03-31 03:05:00,2025-03-31 03:05:00,550.4,-0.07000000000005,-0.000127164059803532,550.41,550.36,550.41,16515.0
2025-03-31 03:06:00,2025-03-31 03:06:00,550.5,0.100000000000023,0.000181686046511669,550.5,550.4,550.5,1892.0
2025-03-31 03:07:00,2025-03-31 03:07:00,550.32,-0.17999999999995,-0.000326975476839146,550.53,550.31,550.54,440.0
2025-03-31 03:08:00,2025-03-31 03:08:00,550.44,0.120000000000005,0.00021805494984737,550.39,550.38,550.49,219.0
2025-03-31 03:09:00,2025-03-31 03:09:00,550.4,-0.0400000000000773,-7.26691374174793e-05,550.45,550.35,550.45,195.0
2025-03-31 03:10:00,2025-03-31 03:10:00,550.28,-0.120000000000005,-0.000218023255813962,550.42,550.28,550.42,263.0
2025-03-31 03:11:00,2025-03-31 03:11:00,550.35,0.07000000000005,0.000127207966853329,550.23,550.2,550.35,187.0
2025-03-31 03:12:00,2025-03-31 03:12:00,550.16,-0.190000000000055,-0.000345234850549749,550.35,550.14,550.35,959.0
2025-03-31 03:13:00,2025-03-31 03:13:00,550.26,0.100000000000023,0.000181765304638692,550.16,550.12,550.26,148.0
2025-03-31 03:14:00,2025-03-31 03:14:00,550.24,-0.0199999999999818,-3.63464544033399e-05,550.24,550.23,550.34,2375.0
2025-03-31 03:15:00,2025-03-31 03:15:00,550.54,0.299999999999955,0.000545216632741994,550.2,550.13,550.55,3386.0
2025-03-31 03:16:00,2025-03-31 03:16:00,550.46,-0.0799999999999272,-0.000145311875612902,550.56,550.42,550.59,1554.0
2025-03-31 03:17:00,2025-03-31 03:17:00,550.27,-0.190000000000055,-0.000345165861279756,550.48,550.25,550.48,154.0
2025-03-31 03:18:00,2025-03-31 03:18:00,550.39,0.120000000000005,0.000218074763298026,550.24,550.24,550.39,343.0
2025-03-31 03:19:00,2025-03-31 03:19:00,550.28,-0.110000000000014,-0.000199858282308933,550.4,550.25,550.4,108.0
2025-03-31 03:20:00,2025-03-31 03:20:00,550.27,-0.00999999999999091,-1.81725666933032e-05,550.22,550.17,550.3,1110.0
2025-03-31 03:21:00,2025-03-31 03:21:00,550.51,0.240000000000009,0.000436149526596051,550.37,550.28,550.51,207.0
2025-03-31 03:22:00,2025-03-31 03:22:00,550.55,0.0399999999999636,7.26598971861794e-05,550.46,550.44,550.6,470.0
2025-03-31 03:23:00,2025-03-31 03:23:00,550.57,0.0200000000000955,3.63273090547552e-05,550.57,550.45,550.6,803.0
2025-03-31 03:24:00,2025-03-31 03:24:00,550.25,-0.32000000000005,-0.000581215830866284,550.58,550.25,550.59,42444.0
2025-03-31 03:25:00,2025-03-31 03:25:00,550.22,-0.0299999999999727,-5.45206724215769e-05,550.25,550.17,550.25,21837.0
2025-03-31 03:26:00,2025-03-31 03:26:00,550.28,0.0599999999999454,0.00010904729017474,550.24,550.24,550.35,12530.0
2025-03-31 03:27:00,2025-03-31 03:27:00,550.47,0.190000000000055,0.000345278767173175,550.29,550.29,550.52,102.0
2025-03-31 03:28:00,2025-03-31 03:28:00,550.48,0.00999999999999091,1.81662942576179e-05,550.3,550.3,550.48,299.0
2025-03-31 03:29:00,2025-03-31 03:29:00,550.64,0.159999999999968,0.00029065542799006,550.44,550.39,550.64,1495.0
2025-03-31 03:30:00,2025-03-31 03:30:00,550.58,-0.0599999999999454,-0.000108964114484864,550.64,550.57,550.65,620.0
2025-03-31 03:31:00,2025-03-31 03:31:00,550.52,-0.0600000000000591,-0.000108975988957207,550.61,550.52,550.61,515.0
2025-03-31 03:32:00,2025-03-31 03:32:00,550.76,0.240000000000009,0.00043595146407035,550.56,550.55,550.76,6825.0
2025-03-31 03:33:00,2025-03-31 03:33:00,550.74,-0.0199999999999818,-3.63134577674156e-05,550.77,550.69,550.78,343.0
2025-03-31 03:34:00,2025-03-31 03:34:00,550.73,-0.00999999999999091,-1.81573882412589e-05,550.78,550.7,550.8,545.0
2025-03-31 03:35:00,2025-03-31 03:35:00,550.81,0.0799999999999272,0.000145261743503944,550.7,550.62,550.81,244.0
2025-03-31 03:36:00,2025-03-31 03:36:00,550.72,-0.0899999999999181,-0.000163395726293855,550.73,550.66,550.74,180.0
2025-03-31 03:37:00,2025-03-31 03:37:00,550.74,0.0199999999999818,3.6316095293401e-05,550.67,550.66,550.75,380.0
2025-03-31 03:38:00,2025-03-31 03:38:00,550.85,0.110000000000014,0.000199731270654054,550.79,550.79,550.9,1131.0
2025-03-31 03:39:00,2025-03-31 03:39:00,550.72,-0.129999999999995,-0.00023599891077425,550.84,550.72,550.86,801.0
2025-03-31 03:40:00,2025-03-31 03:40:00,550.79,0.0699999999999363,0.000127106333526904,550.72,550.68,550.79,5069.0
2025-03-31 03:41:00,2025-03-31 03:41:00,550.7,-0.0899999999999181,-0.000163401659434482,550.75,550.7,550.8,5556.0
2025-03-31 03:42:00,2025-03-31 03:42:00,550.71,0.00999999999999091,1.8158707100038e-05,550.7,550.7,550.81,1499.0
2025-03-31 03:43:00,2025-03-31 03:43:00,550.65,-0.0600000000000591,-0.000108950264204498,550.7,550.62,550.7,2305.0
2025-03-31 03:44:00,2025-03-31 03:44:00,550.68,0.0299999999999727,5.44810678288799e-05,550.65,550.64,550.75,4166.0
2025-03-31 03:45:00,2025-03-31 03:45:00,550.7,0.0200000000000955,3.63187332027593e-05,550.72,550.68,550.77,1615.0
2025-03-31 03:46:00,2025-03-31 03:46:00,550.64,-0.0600000000000591,-0.000108952242600434,550.65,550.59,550.7,9265.0
2025-03-31 03:47:00,2025-03-31 03:47:00,550.84,0.200000000000045,0.000363213714949959,550.61,550.59,550.86,25201.0
2025-03-31 03:48:00,2025-03-31 03:48:00,550.91,0.0699999999999363,0.000127078643526135,550.86,550.78,550.91,1109.0
2025-03-31 03:49:00,2025-03-31 03:49:00,550.99,0.0800000000000409,0.000145214281824692,550.93,550.93,551.07,18747.0
2025-03-31 03:50:00,2025-03-31 03:50:00,550.75,-0.240000000000009,-0.00043557959309608,550.99,550.75,551.05,2820.0
2025-03-31 03:51:00,2025-03-31 03:51:00,550.86,0.110000000000014,0.000199727644121677,550.74,550.74,550.96,1597.0
2025-03-31 03:52:00,2025-03-31 03:52:00,550.75,-0.110000000000014,-0.000199687760955621,550.85,550.75,550.87,386.0
2025-03-31 03:53:00,2025-03-31 03:53:00,550.69,-0.0599999999999454,-0.000108942351338984,550.81,550.65,550.83,555.0
2025-03-31 03:54:00,2025-03-31 03:54:00,550.81,0.119999999999891,0.000217908442136031,550.67,550.67,550.84,1421.0
2025-03-31 03:55:00,2025-03-31 03:55:00,550.81,0.0,0.0,550.84,550.76,550.89,207.0
2025-03-31 03:56:00,2025-03-31 03:56:00,550.8,-0.00999999999999091,-1.81550806993172e-05,550.78,550.75,550.85,672.0
2025-03-31 03:57:00,2025-03-31 03:57:00,550.75,-0.0499999999999545,-9.07770515612827e-05,550.8,550.73,550.85,706.0
2025-03-31 03:58:00,2025-03-31 03:58:00,550.69,-0.0599999999999454,-0.000108942351338984,550.76,550.67,550.76,882.0
2025-03-31 03:59:00,2025-03-31 03:59:00,550.76,0.0699999999999363,0.000127113257912685,550.74,550.69,550.8,58.0
2025-03-31 04:00:00,2025-03-31 04:00:00,550.7,-0.0599999999999454,-0.000108940373302247,550.71,550.68,550.74,782.0
2025-03-31 04:01:00,2025-03-31 04:01:00,550.64,-0.0600000000000591,-0.000108952242600434,550.74,550.61,551.07,6514.0
2025-03-31 04:02:00,2025-03-31 04:02:00,550.55,-0.0900000000000318,-0.000163446171727502,550.66,550.5,550.66,1929.0
2025-03-31 04:03:00,2025-03-31 04:03:00,550.401,-0.149000000000001,-0.000270638452456636,550.54,550.4,550.6,3428.0
2025-03-31 04:04:00,2025-03-31 04:04:00,550.65,0.249000000000024,0.000452397433870984,550.45,550.41,550.75,2838.0
2025-03-31 04:05:00,2025-03-31 04:05:00,550.68,0.0299999999999727,5.44810678288799e-05,550.64,550.56,550.7,3542.0
2025-03-31 04:06:00,2025-03-31 04:06:00,550.43,-0.25,-0.000453984165032324,550.67,550.36,550.75,1641.0
2025-03-31 04:07:00,2025-03-31 04:07:00,550.05,-0.379999999999995,-0.000690369347600958,550.36,550.05,550.36,7090.0
2025-03-31 04:08:00,2025-03-31 04:08:00,549.93,-0.120000000000005,-0.000218161985274074,550.04,549.9,550.04,7646.0
2025-03-31 04:09:00,2025-03-31 04:09:00,549.92,-0.00999999999999091,-1.81841325259413e-05,549.93,549.88,549.97,4883.0
2025-03-31 04:10:00,2025-03-31 04:10:00,549.86,-0.0599999999999454,-0.00010910677916778,549.93,549.86,549.97,1658.0
2025-03-31 04:11:00,2025-03-31 04:11:00,550.08,0.220000000000027,0.000400101844105822,549.92,549.88,550.14,15783.0
2025-03-31 04:12:00,2025-03-31 04:12:00,550.07,-0.00999999999999091,-1.81791739383197e-05,550.06,550.01,550.26,3293.0
2025-03-31 04:13:00,2025-03-31 04:13:00,550.03,-0.0400000000000773,-7.27180177069778e-05,550.05,549.99,550.07,1606.0
2025-03-31 04:14:00,2025-03-31 04:14:00,550.0,-0.0299999999999727,-5.45424795010685e-05,550.05,549.92,550.05,2684.0
2025-03-31 04:15:00,2025-03-31 04:15:00,550.05,0.0499999999999545,9.09090909090082e-05,550.01,549.94,550.1,11080.0
2025-03-31 04:16:00,2025-03-31 04:16:00,550.21,0.160000000000082,0.000290882647032237,550.05,550.03,550.21,1246.0
2025-03-31 04:17:00,2025-03-31 04:17:00,550.43,0.219999999999914,0.000399847331018908,550.2,550.2,550.44,1536.0
2025-03-31 04:18:00,2025-03-31 04:18:00,550.42,-0.00999999999999091,-1.81676144105352e-05,550.421,550.3,550.49,2193.0
2025-03-31 04:19:00,2025-03-31 04:19:00,550.4,-0.0199999999999818,-3.63358889574903e-05,550.42,550.3,550.42,621.0
2025-03-31 04:20:00,2025-03-31 04:20:00,550.06,-0.340000000000032,-0.000617732558139593,550.31,550.06,550.31,32948.0
2025-03-31 04:21:00,2025-03-31 04:21:00,550.0,-0.0599999999999454,-0.000109079009562494,550.05,549.92,550.07,3735.0
2025-03-31 04:22:00,2025-03-31 04:22:00,550.01,0.00999999999999091,1.81818181818016e-05,550.0,549.91,550.02,2411.0
2025-03-31 04:23:00,2025-03-31 04:23:00,549.98,-0.0299999999999727,-5.4544462827899e-05,550.04,549.97,550.09,1211.0
2025-03-31 04:24:00,2025-03-31 04:24:00,549.94,-0.0399999999999636,-7.27299174514775e-05,550.0,549.9,550.03,1550.0
2025-03-31 04:25:00,2025-03-31 04:25:00,549.8,-0.1400000000001,-0.00025457322617031,549.92,549.8,549.97,2656.0
2025-03-31 04:26:00,2025-03-31 04:26:00,549.77,-0.0299999999999727,-5.45652964713945e-05,549.76,549.74,549.86,4447.0
2025-03-31 04:27:00,2025-03-31 04:27:00,549.35,-0.419999999999959,-0.00076395583607683,549.78,549.29,549.85,8118.0
2025-03-31 04:28:00,2025-03-31 04:28:00,549.36,0.00999999999999091,1.82033312095948e-05,549.4,549.32,549.44,5927.0
2025-03-31 04:29:00,2025-03-31 04:29:00,549.35,-0.00999999999999091,-1.82029998543594e-05,549.37,549.23,549.45,4865.0
2025-03-31 04:30:00,2025-03-31 04:30:00,549.25,-0.100000000000023,-0.000182033312096155,549.3,549.14,549.35,9294.0
2025-03-31 04:31:00,2025-03-31 04:31:00,549.23,-0.0199999999999818,-3.64132908511276e-05,549.28,549.18,549.41,1895.0
