date,sentiment_score
2025-04-01,-0.3628704249858856
2025-04-01,-0.05211208760738373
2025-04-01,-0.05211208760738373
2025-04-01,0.0
2025-04-01,-0.27379310131073
2025-04-01,0.0
2025-04-01,0.5419553518295288
2025-04-01,0.6801051497459412
2025-04-01,0.5419553518295288
2025-04-01,0.0
2025-04-01,-0.3494965434074402
2025-04-01,0.0
2025-04-01,0.0
2025-04-01,0.0
2025-04-01,-0.06576485931873322
2025-04-01,-0.0653574988245964
2025-04-01,-0.3349311947822571
2025-04-01,0.0
2025-04-01,-0.8961322903633118
2025-04-01,-0.8961322903633118
2025-04-01,-0.8961322903633118
2025-04-02,-0.6389554738998413
2025-04-02,-0.9491717219352722
2025-04-02,0.06993769109249115
2025-04-02,0.03395780920982361
2025-04-02,-0.7155936360359192
2025-04-02,0.0
2025-04-02,0.032056692987680435
2025-04-02,0.0
2025-04-02,0.0
2025-04-02,-0.17089751362800598
2025-04-02,-0.13071471452713013
2025-04-02,-0.13342297077178955
2025-04-02,-0.5985379219055176
2025-04-02,0.0
2025-04-02,-0.818865180015564
2025-04-02,0.0
2025-04-02,0.032056692987680435
2025-04-02,0.0
2025-04-02,0.0
2025-04-02,0.08410707116127014
2025-04-02,0.15919029712677002
2025-04-02,-0.09609661251306534
2025-04-02,-0.2395484894514084
2025-04-02,-0.8385571241378784
2025-04-02,-0.1054556593298912
2025-04-02,-0.17413434386253357
2025-04-02,0.0
2025-04-02,-0.6540391445159912
2025-04-02,-0.6764290928840637
2025-04-02,0.001359589397907257
2025-04-02,-0.2530626654624939
2025-04-02,-0.8293161988258362
2025-04-02,0.001359589397907257
2025-04-02,-0.5950485467910767
2025-04-02,-0.7026041746139526
2025-04-02,-0.07921669632196426
2025-04-02,-0.5950485467910767
2025-04-02,0.0
2025-04-02,0.0
2025-04-02,-0.5950485467910767
2025-04-02,-0.5950485467910767
2025-04-02,0.001359589397907257
2025-04-02,0.0
2025-04-02,-0.5950485467910767
2025-04-02,0.0
2025-04-02,-0.5950485467910767
2025-04-02,-0.3246203660964966
2025-04-02,-0.5950485467910767
2025-04-02,-0.5950485467910767
2025-04-02,-0.5950485467910767
2025-04-02,-0.5950485467910767
2025-04-02,-0.5950485467910767
2025-04-02,-0.8065018057823181
2025-04-02,-0.5950485467910767
2025-04-02,-0.5950485467910767
2025-04-02,-0.5950485467910767
2025-04-02,-0.5950485467910767
2025-04-02,-0.5950485467910767
2025-04-02,-0.5950485467910767
2025-04-02,-0.5950485467910767
2025-04-02,-0.5950485467910767
2025-04-02,-0.5950485467910767
2025-04-02,-0.795811653137207
2025-04-02,-0.6954641938209534
2025-04-02,0.0
2025-04-02,0.07111280411481857
2025-04-02,0.0
2025-04-02,0.001359589397907257
2025-04-02,-0.6178909540176392
2025-04-02,0.11402236670255661
2025-04-02,-0.5146019458770752
2025-04-02,-0.6196060180664062
2025-04-02,-0.7399575114250183
2025-04-02,-0.41048887372016907
2025-04-02,-0.6568938493728638
2025-04-02,-0.6656675934791565
2025-04-02,-0.5378921031951904
2025-04-02,-0.6969292163848877
2025-04-02,-0.6688466668128967
2025-04-02,-0.7498721480369568
2025-04-02,-0.8065018057823181
2025-04-02,0.0
2025-04-02,-0.7238000631332397
2025-04-02,-0.7108488082885742
2025-04-02,-0.7326542735099792
2025-04-02,-0.6822042465209961
2025-04-02,-0.6557560563087463
2025-04-02,-0.002978213131427765
2025-04-02,-0.686656653881073
2025-04-02,-0.3306144177913666
2025-04-02,-0.9096196889877319
2025-04-02,-0.3581397235393524
2025-04-02,-0.2900608479976654
2025-04-02,-0.0807517021894455
2025-04-02,-0.02565610036253929
2025-04-02,-0.24788224697113037
2025-04-02,-0.1237238198518753
2025-04-02,-0.17360541224479675
2025-04-02,-0.02565610036253929
2025-04-02,-0.02565610036253929
2025-04-03,0.0
2025-04-03,-0.9433226585388184
2025-04-03,-0.0921262875199318
2025-04-03,-0.13067509233951569
2025-04-03,0.0
2025-04-03,0.0
2025-04-03,-0.9469424486160278
2025-04-03,-0.8817265033721924
2025-04-03,0.07894136011600494
2025-04-03,-0.5827687978744507
2025-04-03,-0.09860676527023315
2025-04-03,-0.4493873715400696
2025-04-03,-0.7593631744384766
2025-04-03,-0.14624103903770447
2025-04-03,0.0
2025-04-03,-0.25536108016967773
2025-04-03,0.49575352668762207
2025-04-03,0.0
2025-04-03,0.0
2025-04-03,0.0
2025-04-03,0.0
2025-04-03,0.10503210127353668
2025-04-03,-0.8555519580841064
2025-04-03,0.030134964734315872
2025-04-03,-0.03501073271036148
2025-04-03,0.0
2025-04-03,-0.9591084718704224
2025-04-03,0.0
2025-04-03,0.07291122525930405
2025-04-03,-0.11704161763191223
2025-04-03,0.0
2025-04-03,-0.9574366211891174
2025-04-03,0.0
2025-04-03,-0.896820068359375
2025-04-03,-0.11287948489189148
2025-04-03,-0.14811943471431732
2025-04-03,-0.7289409637451172
2025-04-03,0.0
2025-04-03,-0.11704161763191223
2025-04-03,-0.021584495902061462
2025-04-03,-0.6096562147140503
2025-04-03,-0.005338430404663086
2025-04-03,0.0
2025-04-03,0.0
2025-04-03,0.0
2025-04-03,-0.3963291645050049
2025-04-03,0.0
2025-04-03,-0.06889529526233673
2025-04-03,-0.0693991556763649
2025-04-03,-0.3961811065673828
2025-04-03,0.04890843480825424
2025-04-03,-0.3711114227771759
2025-04-03,-0.1317712813615799
2025-04-03,-0.9652209877967834
2025-04-03,-0.07348017394542694
2025-04-03,0.0
2025-04-03,-0.7854907512664795
2025-04-03,0.0
2025-04-03,-0.7846063375473022
2025-04-03,-0.8847825527191162
2025-04-03,-0.9536831378936768
2025-04-03,-0.8501605987548828
2025-04-03,-0.9630717635154724
2025-04-03,0.054267190396785736
2025-04-03,-0.06491149961948395
2025-04-03,-0.05361364781856537
2025-04-03,0.6103515625
2025-04-03,0.0
2025-04-03,-0.9603660702705383
2025-04-03,0.18255364894866943
2025-04-03,-0.929307222366333
2025-04-03,0.0
2025-04-03,-0.05270327627658844
2025-04-03,0.0
2025-04-03,-0.02870260924100876
2025-04-03,0.0
2025-04-03,0.02191730961203575
2025-04-03,-0.6255828142166138
2025-04-03,0.0
2025-04-03,-0.7794856429100037
2025-04-03,-0.051861315965652466
2025-04-03,-0.8081557750701904
2025-04-03,-0.949842631816864
2025-04-03,0.026462659239768982
2025-04-03,-0.5591602325439453
2025-04-03,0.0
2025-04-03,-0.6771130561828613
2025-04-03,-0.8969693779945374
2025-04-03,0.12720227241516113
2025-04-03,-0.8173766732215881
2025-04-03,-0.7869522571563721
2025-04-03,-0.9433207511901855
2025-04-03,0.011299943551421165
2025-04-03,0.0
2025-04-03,-0.8089230060577393
2025-04-03,-0.6557560563087463
2025-04-03,0.0
2025-04-03,-0.0996670126914978
2025-04-03,-0.16305503249168396
2025-04-03,-0.034926943480968475
2025-04-04,-0.06461852043867111
2025-04-04,0.0
2025-04-04,-0.26172879338264465
2025-04-04,0.0297501552850008
2025-04-04,0.197220116853714
2025-04-04,-0.3182767331600189
2025-04-04,-0.49737197160720825
2025-04-04,-0.26975730061531067
2025-04-04,0.05236852914094925
2025-04-04,-0.04709085822105408
2025-04-04,0.0
2025-04-04,-0.5690293312072754
2025-04-04,0.0
2025-04-04,0.0
2025-04-04,-0.07029910385608673
2025-04-04,0.0
2025-04-04,-0.7577450275421143
2025-04-04,-0.442483127117157
2025-04-04,0.0
2025-04-04,-0.3971477150917053
2025-04-04,0.0
2025-04-04,0.0
2025-04-04,-0.48589402437210083
2025-04-04,-0.9405934810638428
2025-04-04,-0.0850057452917099
2025-04-04,-0.7392146587371826
2025-04-04,-0.052529990673065186
2025-04-04,0.0
2025-04-04,-0.5379521250724792
2025-04-04,-0.08476168662309647
2025-04-04,0.0
2025-04-04,0.1339665949344635
2025-04-04,-0.22186163067817688
2025-04-04,-0.45877644419670105
2025-04-04,-0.40960973501205444
2025-04-04,-0.1337023377418518
2025-04-04,0.0
2025-04-04,-0.9549610018730164
2025-04-04,0.0
2025-04-04,-0.919614315032959
2025-04-04,-0.06655056029558182
2025-04-04,-0.06461852043867111
2025-04-04,0.0
2025-04-04,-0.26172879338264465
2025-04-04,0.0297501552850008
2025-04-04,0.197220116853714
2025-04-04,-0.3182767331600189
2025-04-04,-0.49737197160720825
2025-04-04,-0.26975730061531067
2025-04-04,0.05236852914094925
2025-04-04,-0.04709085822105408
2025-04-04,0.0
2025-04-04,-0.5690293312072754
2025-04-04,0.0
2025-04-04,0.0
2025-04-04,-0.07029910385608673
2025-04-04,0.0
2025-04-04,-0.7577450275421143
2025-04-04,-0.442483127117157
2025-04-04,0.0
2025-04-04,-0.3971477150917053
2025-04-04,0.0
2025-04-04,0.0
2025-04-04,-0.48589402437210083
2025-04-04,-0.9405934810638428
2025-04-04,-0.0850057452917099
2025-04-04,-0.7392146587371826
2025-04-04,-0.052529990673065186
2025-04-04,0.0
2025-04-04,-0.5379521250724792
2025-04-04,-0.08476168662309647
2025-04-04,0.0
2025-04-04,0.1339665949344635
2025-04-04,-0.22186163067817688
2025-04-04,-0.45877644419670105
2025-04-04,-0.40960973501205444
2025-04-04,-0.1337023377418518
2025-04-04,0.0
2025-04-04,-0.9549610018730164
2025-04-04,0.0
2025-04-04,-0.919614315032959
2025-04-04,-0.06655056029558182
2025-04-04,-0.06461852043867111
2025-04-04,0.0
2025-04-04,-0.26172879338264465
2025-04-04,0.0297501552850008
2025-04-04,0.197220116853714
2025-04-04,-0.3182767331600189
2025-04-04,-0.49737197160720825
2025-04-04,-0.26975730061531067
2025-04-04,-0.23691405355930328
2025-04-04,0.0
2025-04-04,0.01448698341846466
2025-04-04,0.006257409229874611
2025-04-04,0.05431682616472244
2025-04-04,0.0
2025-04-04,0.0
2025-04-04,-0.04709085822105408
2025-04-04,-0.033435024321079254
2025-04-04,0.0
2025-04-04,-0.033435024321079254
2025-04-04,-0.04037627577781677
2025-04-04,-0.5690293312072754
2025-04-04,0.0
2025-04-04,0.0
2025-04-04,-0.07029910385608673
2025-04-04,0.0
2025-04-04,-0.7577450275421143
2025-04-04,-0.442483127117157
2025-04-04,0.0
2025-04-04,-0.3971477150917053
2025-04-04,0.0
2025-04-04,0.016764003783464432
2025-04-04,0.0
2025-04-04,-0.48589402437210083
2025-04-04,-0.9405934810638428
2025-04-04,-0.0850057452917099
2025-04-04,-0.7392146587371826
2025-04-04,-0.052529990673065186
2025-04-04,0.7580268979072571
2025-04-04,0.0
2025-04-04,0.0
2025-04-04,-0.5379521250724792
2025-04-04,-0.920491099357605
2025-04-04,-0.08476168662309647
2025-04-04,0.0
2025-04-04,0.07114806771278381
2025-04-04,0.02206716686487198
2025-04-04,-0.22186163067817688
2025-04-04,0.1339665949344635
2025-04-04,-0.05397571250796318
2025-04-04,-0.22186163067817688
2025-04-04,0.07114806771278381
2025-04-04,-0.9592359662055969
2025-04-04,-0.3730664849281311
2025-04-04,0.7499949932098389
2025-04-04,0.07114806771278381
2025-04-04,-0.45877644419670105
2025-04-04,-0.40960973501205444
2025-04-04,-0.1337023377418518
2025-04-04,0.0
2025-04-04,-0.9549610018730164
2025-04-04,0.0
2025-04-04,-0.919614315032959
2025-04-04,-0.06655056029558182
2025-04-04,-0.06461852043867111
2025-04-04,0.0
2025-04-04,-0.26172879338264465
2025-04-04,0.0297501552850008
2025-04-04,0.197220116853714
2025-04-04,-0.3182767331600189
2025-04-04,-0.49737197160720825
2025-04-04,-0.26975730061531067
2025-04-04,-0.23691405355930328
2025-04-04,0.0
2025-04-04,0.01448698341846466
2025-04-04,0.006257409229874611
2025-04-04,0.05431682616472244
2025-04-04,0.0
2025-04-04,0.0
2025-04-04,-0.04709085822105408
2025-04-04,-0.033435024321079254
2025-04-04,0.0
2025-04-04,-0.033435024321079254
2025-04-04,-0.04037627577781677
2025-04-04,-0.5690293312072754
2025-04-04,0.0
2025-04-04,0.0
2025-04-04,-0.07029910385608673
2025-04-04,0.0
2025-04-04,-0.7577450275421143
2025-04-04,-0.442483127117157
2025-04-04,0.0
2025-04-04,-0.3971477150917053
2025-04-04,0.0
2025-04-04,0.016764003783464432
2025-04-04,0.0
2025-04-04,-0.48589402437210083
2025-04-04,-0.9405934810638428
2025-04-04,-0.0850057452917099
2025-04-04,-0.7392146587371826
2025-04-04,-0.052529990673065186
2025-04-05,-0.5607053637504578
2025-04-05,0.0
2025-04-05,-0.16620318591594696
2025-04-05,0.0
2025-04-05,0.0
2025-04-05,-0.3061390817165375
2025-04-05,-0.3841123878955841
2025-04-05,-0.31506848335266113
2025-04-05,0.0
2025-04-05,0.0
2025-04-05,-0.5457531809806824
2025-04-05,0.0
2025-04-05,-0.00027381256222724915
2025-04-05,-0.5607053637504578
2025-04-05,0.0
2025-04-05,-0.16620318591594696
2025-04-05,-0.4224400222301483
2025-04-05,0.0
2025-04-05,-0.3061390817165375
2025-04-05,-0.3841123878955841
2025-04-05,-0.31506848335266113
2025-04-05,0.0
2025-04-05,0.0
2025-04-05,-0.5457531809806824
2025-04-05,-0.6670148372650146
2025-04-05,-0.00027381256222724915
2025-04-09,-0.23156684637069702
2025-04-09,-0.2758990526199341
2025-04-09,0.0
2025-04-09,0.0
2025-04-09,0.0
2025-04-09,0.0
2025-04-09,-0.2693599462509155
2025-04-09,-0.05368573218584061
2025-04-09,-0.3940298557281494
2025-04-09,0.0
2025-04-09,0.028434671461582184
2025-04-09,0.004589788615703583
2025-04-09,-0.05607220530509949
2025-04-09,-0.5752499103546143
2025-04-09,-0.9448188543319702
2025-04-09,-0.05186184495687485
2025-04-09,-0.5915031433105469
2025-04-09,-0.06796122342348099
2025-04-09,-0.7868615984916687
2025-04-09,0.2596920132637024
2025-04-09,0.4053072929382324
2025-04-09,-0.4645308554172516
2025-04-09,-0.08708400279283524
2025-04-09,-0.5976802706718445
2025-04-09,-0.021507058292627335
2025-04-09,-0.021507058292627335
2025-04-09,-0.1846207082271576
2025-04-09,-0.8467144966125488
2025-04-09,0.0
2025-04-09,0.0
2025-04-09,-0.4262021481990814
2025-04-09,0.0
2025-04-09,0.0
2025-04-09,-0.050426751375198364
2025-04-09,0.0
2025-04-09,-0.6941055059432983
2025-04-09,-0.2583288252353668
2025-04-09,-0.04219220578670502
2025-04-09,0.0
2025-04-08,0.0
2025-04-08,0.0
2025-04-08,0.0
2025-04-08,-0.9483586549758911
2025-04-08,-0.942707359790802
2025-04-08,0.0
2025-04-08,0.0
2025-04-08,-0.03686286509037018
2025-04-08,-0.46762731671333313
2025-04-08,-0.2139134407043457
2025-04-08,-0.037183597683906555
2025-04-08,0.0
2025-04-08,-0.06944061070680618
2025-04-08,0.034256771206855774
2025-04-08,0.02206716686487198
2025-04-08,-0.2136973738670349
2025-04-08,0.0
2025-04-07,0.0
2025-04-07,0.0
2025-04-07,-0.8407247066497803
2025-04-07,-0.03259432688355446
2025-04-07,-0.02405354380607605
2025-04-07,-0.43212682008743286
2025-04-07,0.05578961223363876
2025-04-07,-0.4793209731578827
2025-04-07,0.0
2025-04-07,0.0
2025-04-07,-0.26189544796943665
2025-04-07,-0.7213839888572693
2025-04-07,-0.7676475644111633
2025-04-07,0.0
2025-04-07,0.0
2025-04-07,0.0
2025-04-07,-0.04519052058458328
2025-04-07,-0.6865888237953186
2025-04-07,-0.9571242332458496
2025-04-07,-0.33223792910575867
2025-04-07,-0.010330898687243462
2025-04-07,-0.4509998559951782
2025-04-07,-0.9615087509155273
2025-04-07,-0.297499418258667
2025-04-07,-0.32629719376564026
2025-04-06,0.0
2025-04-06,-0.4898912310600281
2025-04-06,0.0
2025-04-06,0.0
2025-04-06,0.0
2025-04-06,0.0
2025-04-06,-0.05147857964038849
2025-04-06,-0.2489679455757141
2025-04-06,0.0
2025-04-06,0.0
2025-04-06,0.0
2025-04-06,0.0
2025-04-06,-0.21765005588531494
2025-04-06,0.0
2025-04-06,0.0
2025-04-06,0.0
2025-04-06,0.0
2025-04-06,0.0
2025-04-06,0.0
2025-04-13,-0.8189746737480164
2025-04-13,0.030402181670069695
2025-04-13,-0.02405354380607605
2025-04-12,-0.5718791484832764
2025-04-12,-0.12718673050403595
2025-04-12,-0.010330898687243462
2025-04-12,-0.013646002858877182
2025-04-12,0.0
2025-04-12,-0.35498756170272827
2025-04-12,0.08631579577922821
2025-04-11,-0.47270384430885315
2025-04-11,-0.4479260742664337
2025-04-11,-0.7605893611907959
2025-04-11,0.03794407844543457
2025-04-11,0.0
2025-04-11,0.026416901499032974
2025-04-11,0.42534589767456055
2025-04-11,0.0
2025-04-11,0.38266006112098694
2025-04-11,0.026416901499032974
2025-04-11,-0.3034767210483551
2025-04-10,-0.48158952593803406
2025-04-10,-0.9356032609939575
2025-04-10,-0.9033324122428894
2025-04-10,-0.02258985862135887
2025-04-10,0.0
2025-04-10,0.0
2025-04-10,-0.5706073641777039
2025-04-10,0.0
2025-04-10,0.0
2025-04-10,0.0
2025-04-10,-0.015590835362672806
2025-04-10,0.0
2025-04-10,0.0
2025-04-10,-0.25539442896842957
2025-04-10,0.0
2025-04-10,0.0
2025-04-10,-0.011101514101028442
2025-04-10,-0.8758119344711304
2025-04-10,0.005567595362663269
2025-04-10,-0.054582443088293076
2025-04-10,-0.1282377541065216
2025-04-10,0.06059817969799042
2025-04-10,0.0
2025-04-10,-0.0897134393453598
2025-04-10,0.0
2025-04-10,0.0
2025-04-09,-0.23156684637069702
2025-04-09,-0.2758990526199341
2025-04-09,0.0
2025-04-09,0.0
2025-04-09,0.0
2025-04-09,0.0
2025-04-09,-0.2693599462509155
2025-04-09,-0.06790602952241898
2025-04-09,-0.3940298557281494
2025-04-09,0.0
2025-04-09,0.028434671461582184
2025-04-09,0.004589788615703583
2025-04-09,-0.0588860884308815
2025-04-09,-0.5752499103546143
2025-04-09,-0.9448188543319702
2025-04-09,-0.06684885919094086
2025-04-09,-0.5915031433105469
2025-04-09,-0.0616716630756855
2025-04-09,-0.7868615984916687
2025-04-09,0.2596920132637024
2025-04-09,0.4053072929382324
2025-04-09,-0.4645308554172516
2025-04-09,-0.08708400279283524
2025-04-09,-0.5976802706718445
2025-04-09,-0.021507058292627335
2025-04-09,-0.021507058292627335
2025-04-09,-0.1846207082271576
2025-04-09,-0.8467144966125488
2025-04-09,0.0
2025-04-09,0.0
2025-04-09,-0.4262021481990814
2025-04-09,0.0
2025-04-09,0.0
2025-04-09,-0.050426751375198364
2025-04-09,0.0
2025-04-09,-0.6941055059432983
2025-04-09,-0.2583288252353668
2025-04-09,-0.04219220578670502
2025-04-09,0.0
2025-04-13,-0.8189746737480164
2025-04-13,0.030402181670069695
2025-04-13,-0.02405354380607605
2025-04-12,-0.5718791484832764
2025-04-12,-0.11095613986253738
2025-04-12,-0.010330898687243462
2025-04-12,-0.013646002858877182
2025-04-12,0.0
2025-04-12,-0.35498756170272827
2025-04-12,0.08631579577922821
2025-04-11,-0.47270384430885315
2025-04-11,-0.4479260742664337
2025-04-11,-0.7605893611907959
2025-04-11,0.03794407844543457
2025-04-19,0.0
2025-04-19,0.0
2025-04-19,-0.3974788784980774
2025-04-19,0.028476454317569733
2025-04-19,-0.8916419744491577
2025-04-19,-0.9352126717567444
2025-04-19,-0.9395123720169067
2025-04-19,0.02674039453268051
2025-04-19,0.020316172391176224
2025-04-19,-0.2361408919095993
2025-04-19,-0.010330898687243462
2025-04-19,-0.027514569461345673
2025-04-19,-0.1069069653749466
2025-04-18,0.44880741834640503
2025-04-18,-0.15730978548526764
2025-04-18,-0.020198967307806015
2025-04-18,-0.06988353282213211
2025-04-18,0.0
2025-04-18,-0.09213528037071228
2025-04-18,-0.365109384059906
2025-04-18,0.0
2025-04-18,-0.15673376619815826
2025-04-18,0.0
2025-04-18,0.0
2025-04-18,0.0
2025-04-17,-0.5441870093345642
2025-04-17,0.048306453973054886
2025-04-17,-0.6929711699485779
2025-04-16,0.15440714359283447
2025-04-16,-0.02267216145992279
2025-04-16,-0.12813861668109894
2025-04-16,0.0
2025-04-16,-0.857696533203125
2025-04-16,-0.7533288598060608
2025-04-16,-0.4483534097671509
2025-04-16,-0.3602812588214874
2025-04-16,-0.760226845741272
2025-04-16,0.0
2025-04-16,-0.9580483436584473
2025-04-16,0.0
2025-04-15,-0.07913975417613983
2025-04-15,0.0
2025-04-15,-0.7329262495040894
2025-04-15,-0.7329262495040894
2025-04-15,0.0
2025-04-15,-0.7329262495040894
2025-04-15,-0.7329262495040894
2025-04-15,-0.7329262495040894
2025-04-15,-0.7329262495040894
2025-04-15,-0.7329262495040894
2025-04-15,-0.7329262495040894
2025-04-15,-0.7777470350265503
2025-04-15,-0.7329262495040894
2025-04-15,-0.7329262495040894
2025-04-15,-0.7456408143043518
2025-04-15,0.0
2025-04-15,-0.6119793057441711
2025-04-15,-0.6119793057441711
2025-04-15,0.0
2025-04-15,-0.009543560445308685
2025-04-15,0.0
2025-04-15,0.0
2025-04-15,-0.09888847172260284
2025-04-15,0.05431682616472244
2025-04-15,-0.03449380770325661
2025-04-14,-0.01887654885649681
2025-04-14,-0.01887654885649681
2025-04-14,-0.01887654885649681
2025-04-14,-0.01887654885649681
2025-04-14,-0.05449487268924713
2025-04-14,-0.01887654885649681
2025-04-14,0.03606398031115532
2025-04-14,-0.5167861580848694
2025-04-14,0.0379691980779171
2025-04-14,0.0
2025-04-14,-0.03253413736820221
2025-04-14,-0.055812399834394455
2025-04-14,-0.30019065737724304
2025-04-14,0.03475208580493927
2025-04-14,0.0
2025-04-14,0.05135025456547737
2025-04-14,0.05605681985616684
2025-04-14,-0.03850388526916504
2025-04-19,0.0
2025-04-19,0.0
2025-04-19,-0.3974788784980774
2025-04-19,0.028476454317569733
2025-04-19,-0.8916419744491577
2025-04-19,-0.9352126717567444
2025-04-19,-0.9395123720169067
2025-04-19,0.02674039453268051
2025-04-19,0.020316172391176224
2025-04-19,-0.2361408919095993
2025-04-19,-0.010330898687243462
2025-04-19,-0.027514569461345673
2025-04-19,-0.08193163573741913
2025-04-18,0.44880741834640503
2025-04-18,-0.15730978548526764
2025-04-18,-0.020198967307806015
2025-04-18,-0.06988353282213211
